input,output,text
The swindler cheated Pat of her fortune. [f],fortune,"Input: The swindler cheated Pat of her fortune. [f] Answer: fortune
"
I mixed the eggs and cream together. [c],cream,"Input: I mixed the eggs and cream together. [c] Answer: cream
"
No John Smiths attended the meeting. [s],smiths,"Input: No John Smiths attended the meeting. [s] Answer: smiths
"
For John either to make up such a story or to repeat it is outrageous. [i],it is,"Input: For John either to make up such a story or to repeat it is outrageous. [i] Answer: it is
"
A description of Aristotle is in the book. [a],a aristotle,"Input: A description of Aristotle is in the book. [a] Answer: a aristotle
"
The robot kissed itself. [k],kissed,"Input: The robot kissed itself. [k] Answer: kissed
"
Herman mixed the eggs with the cream. [m],mixed,"Input: Herman mixed the eggs with the cream. [m] Answer: mixed
"
It is difficult for me to concentrate on calculus. [t],to,"Input: It is difficult for me to concentrate on calculus. [t] Answer: to
"
I went out with a girl who it pleased that John showed up. [j],john,"Input: I went out with a girl who it pleased that John showed up. [j] Answer: john
"
Who bought that piano for his secret fianc e? [e],e,"Input: Who bought that piano for his secret fianc e? [e] Answer: e
"
John promised Bill to leave tomorrow morning. [l],leave,"Input: John promised Bill to leave tomorrow morning. [l] Answer: leave
"
Alison poked the needle through the denim. [n],needle,"Input: Alison poked the needle through the denim. [n] Answer: needle
"
Carla hit the door. [h],hit,"Input: Carla hit the door. [h] Answer: hit
"
Ellen said to Helen that melons were selling well. [e],ellen,"Input: Ellen said to Helen that melons were selling well. [e] Answer: ellen
"
Never had Sir Thomas been so offended. [n],never,"Input: Never had Sir Thomas been so offended. [n] Answer: never
"
Medea poisoned more children than Jason did. [t],than,"Input: Medea poisoned more children than Jason did. [t] Answer: than
"
Susan rode a bright blue train from New York. [y],york,"Input: Susan rode a bright blue train from New York. [y] Answer: york
"
There remained just a few problems to be solved. [b],be,"Input: There remained just a few problems to be solved. [b] Answer: be
"
We would like John to win. [t],to,"Input: We would like John to win. [t] Answer: to
"
What did he look up? [l],look,"Input: What did he look up? [l] Answer: look
"
Arthur gave the tapestry to Lancelot. [g],gave,"Input: Arthur gave the tapestry to Lancelot. [g] Answer: gave
"
Jason intended for him to learn magic. [f],for,"Input: Jason intended for him to learn magic. [f] Answer: for
"
He has a car. [h],he has,"Input: He has a car. [h] Answer: he has
"
I stalked the woods for game. [w],woods,"Input: I stalked the woods for game. [w] Answer: woods
"
John knows that she left and whether she will come back. [c],come,"Input: John knows that she left and whether she will come back. [c] Answer: come
"
The president Fred voted for has resigned. [p],president,"Input: The president Fred voted for has resigned. [p] Answer: president
"
Bill left when I believe the bomb had just exploded. [e],exploded,"Input: Bill left when I believe the bomb had just exploded. [e] Answer: exploded
"
The students all worked that summer. [s],students summer,"Input: The students all worked that summer. [s] Answer: students summer
"
In the hallway ticked a grandfather clock. [t],the ticked,"Input: In the hallway ticked a grandfather clock. [t] Answer: the ticked
"
Fred tracked the leak to its source. [f],fred,"Input: Fred tracked the leak to its source. [f] Answer: fred
"
John rolled the ball down the hill perfectly. [d],down,"Input: John rolled the ball down the hill perfectly. [d] Answer: down
"
John told us that we should review the book. [b],book,"Input: John told us that we should review the book. [b] Answer: book
"
The student knows the answers. [a],answers,"Input: The student knows the answers. [a] Answer: answers
"
Ellen warned against skating on thin ice. [i],ice,"Input: Ellen warned against skating on thin ice. [i] Answer: ice
"
The dentist is likely to examine Pat. [e],examine,"Input: The dentist is likely to examine Pat. [e] Answer: examine
"
Paul had three affairs . . . [h],had,"Input: Paul had three affairs . . . [h] Answer: had
"
Who did you think Mary saw? [y],you,"Input: Who did you think Mary saw? [y] Answer: you
"
He might could go [g],go,"Input: He might could go [g] Answer: go
"
He told me how many employees Karen introduced to the visitors. [t],told to the,"Input: He told me how many employees Karen introduced to the visitors. [t] Answer: told to the
"
There are seven pine trees behind that barn. [b],behind barn,"Input: There are seven pine trees behind that barn. [b] Answer: behind barn
"
John intends to review the book. [b],book,"Input: John intends to review the book. [b] Answer: book
"
Rory will eat the muffins. [m],muffins,"Input: Rory will eat the muffins. [m] Answer: muffins
"
Who can put the book in the box? [p],put,"Input: Who can put the book in the box? [p] Answer: put
"
Smith inscribed his name over the door. [d],door,"Input: Smith inscribed his name over the door. [d] Answer: door
"
The chef eats beans and serves salads with forks. [e],eats,"Input: The chef eats beans and serves salads with forks. [e] Answer: eats
"
I regard Andrew as the best writer. [b],best,"Input: I regard Andrew as the best writer. [b] Answer: best
"
The exhibition really impressed the critics. [i],impressed,"Input: The exhibition really impressed the critics. [i] Answer: impressed
"
The bright green filing cabinet was filled to the brim with the most boring articles from a prestigious journal of linguistics with a moderately large readership. [m],most moderately,"Input: The bright green filing cabinet was filled to the brim with the most boring articles from a prestigious journal of linguistics with a moderately large readership. [m] Answer: most moderately
"
"The tall, handsome man kicked the ball. [m]",man,"Input: The tall, handsome man kicked the ball. [m] Answer: man
"
Smith threw the first baseman the ball. [f],first,"Input: Smith threw the first baseman the ball. [f] Answer: first
"
What I believe that he was wearing is this hat. [b],believe,"Input: What I believe that he was wearing is this hat. [b] Answer: believe
"
It was to the student that the teacher gave the best advice. [a],advice,"Input: It was to the student that the teacher gave the best advice. [a] Answer: advice
"
"Dave, Dan, Erin, and Alina left. [d]",dave dan,"Input: Dave, Dan, Erin, and Alina left. [d] Answer: dave dan
"
I poured liters of acid into the beaker. [i],i into,"Input: I poured liters of acid into the beaker. [i] Answer: i into
"
The TA who graded him says that John did really well. [h],him,"Input: The TA who graded him says that John did really well. [h] Answer: him
"
A woman who heard the news contributed to the fund. [a],a,"Input: A woman who heard the news contributed to the fund. [a] Answer: a
"
How did he eat the food? [d],did,"Input: How did he eat the food? [d] Answer: did
"
Heidi gave a present to herself. [t],to,"Input: Heidi gave a present to herself. [t] Answer: to
"
"The more that pictures of him appear in the news, the more likely John is to get arrested. [o]",of,"Input: The more that pictures of him appear in the news, the more likely John is to get arrested. [o] Answer: of
"
Will George indeed not endorse the treaty? [w],will,"Input: Will George indeed not endorse the treaty? [w] Answer: will
"
The driver of the car thinks that Mary should leave Dallas for Boise tomorrow. [f],for,"Input: The driver of the car thinks that Mary should leave Dallas for Boise tomorrow. [f] Answer: for
"
What place did you travel to? [y],you,"Input: What place did you travel to? [y] Answer: you
"
Smith wants the picture to be removed from the office. [w],wants,"Input: Smith wants the picture to be removed from the office. [w] Answer: wants
"
John thinks that most depictions of himself are wrong. [h],himself,"Input: John thinks that most depictions of himself are wrong. [h] Answer: himself
"
Mary prefers for Bill to come. [m],mary,"Input: Mary prefers for Bill to come. [m] Answer: mary
"
I will force you to marry no one. [o],one,"Input: I will force you to marry no one. [o] Answer: one
"
"If he has to wait, John gets angry. [j]",john,"Input: If he has to wait, John gets angry. [j] Answer: john
"
She was sent a review copy of the book by the publisher. [a],a,"Input: She was sent a review copy of the book by the publisher. [a] Answer: a
"
I saw the student of physics with long hair. [w],with,"Input: I saw the student of physics with long hair. [w] Answer: with
"
"The fact that he was sick for days, we talked about. [s]",sick,"Input: The fact that he was sick for days, we talked about. [s] Answer: sick
"
Press the stamp against the pad completely. [c],completely,"Input: Press the stamp against the pad completely. [c] Answer: completely
"
Who are you trying to get hold of? [h],hold,"Input: Who are you trying to get hold of? [h] Answer: hold
"
Who has drunk the poison? [t],the,"Input: Who has drunk the poison? [t] Answer: the
"
Emily caused Benjamin to see himself in the mirror. [e],emily,"Input: Emily caused Benjamin to see himself in the mirror. [e] Answer: emily
"
Has the potion not worked? [t],the,"Input: Has the potion not worked? [t] Answer: the
"
John said Martha sang the aria with gusto. [w],with,"Input: John said Martha sang the aria with gusto. [w] Answer: with
"
The clue that John got was more helpful than the one that Smith got. [m],more,"Input: The clue that John got was more helpful than the one that Smith got. [m] Answer: more
"
What did you put in your box? [i],in,"Input: What did you put in your box? [i] Answer: in
"
You or Kerry have perjured yourselves. [k],kerry,"Input: You or Kerry have perjured yourselves. [k] Answer: kerry
"
We Americans and the British pamper ourselves. [b],british,"Input: We Americans and the British pamper ourselves. [b] Answer: british
"
That the clown had a red nose amused the children. [n],nose,"Input: That the clown had a red nose amused the children. [n] Answer: nose
"
Ellen warned Helen that melons were selling. [m],melons,"Input: Ellen warned Helen that melons were selling. [m] Answer: melons
"
John gave the books to Mary and the records to Sue. [s],sue,"Input: John gave the books to Mary and the records to Sue. [s] Answer: sue
"
